2.564926719665527344e+01
3.590192413330078125e+01
2.587122917175292969e+01
2.611881446838378906e+01
2.710351562500000000e+01
2.763726043701171875e+01
3.237458801269531250e+01
2.381990242004394531e+01
3.555741882324218750e+01
3.328280258178710938e+01
3.359292602539062500e+01
2.823692512512207031e+01
2.164546966552734375e+01
2.084949111938476562e+01
3.093956184387207031e+01
2.452967643737792969e+01
2.116673660278320312e+01
2.264212226867675781e+01
2.065187072753906250e+01
2.028306198120117188e+01
2.036036872863769531e+01
2.001576423645019531e+01
