6.753189849853515625e+01
7.731922149658203125e+01
8.710557556152343750e+01
8.460046386718750000e+01
9.056316375732421875e+01
7.240583801269531250e+01
8.917646789550781250e+01
7.466397857666015625e+01
9.260106658935546875e+01
8.591495513916015625e+01
9.345440673828125000e+01
8.513979339599609375e+01
5.911434936523437500e+01
3.342416000366210938e+01
5.895567703247070312e+01
5.766907882690429688e+01
3.511312484741210938e+01
7.229839324951171875e+01
2.983476829528808594e+01
2.907192611694335938e+01
3.065982818603515625e+01
3.089053916931152344e+01
